ALWNC_DE,ALWNC_RESN,BSI_INT,ENG_RN,MVMN_DE,MVMN_RESN,MVM_RES_CD,NTFC_DE,OPERT_DE,RBP_CN,RDS_DPN_SE,RDS_MAN_NO,REP_CN,RN,RN_CD,ROAD_BT,ROAD_LT,ROA_CLS_SE,SIG_CD,WDR_RD_CD,starbucks_,starbuck_1,starbuck_2,starbuck_3,starbuck_4
"20100419",서대문안을 의미하는 새문안의 의미를 인용,"20",Saemunan-ro,,기재내용정정,"71","20100422","20181107173759",서울특별시 중구 충정로1가 85 (충정로 삼거리),"0","1532",서울특별시 종로구 세종로 211 (세종로 사거리),새문안로,"3005004",40.00000000,1100.00000000,"3","11140","2",문화일보,서울특별시 중구 새문안로 22 (충정로1가) 문화일보1522-3232,"37.56712291","126.9686642",
"20100419",중구 장충동에 있는 장충단비의 역사성 인용,"10",Jangchungdan-ro,"20101109",기재내용정정,"71","20100422","20181107173644",서울특별시 용산구 한남동 산9-19임 (한남대로 종점),"2","138",서울특별시 중구 신당동 217-82 (청계천),장충단로,"3101021",4.00000000,2800.00000000,"3","11140","2",동대입구역,서울특별시 중구 장충단로 166 (장충동1가)1522-3232,"37.559593","127.006142",
"20100628",세종대로를 중심으로 일련번호 부여,"10",Sejong-daero 12-gil,"20100930","광역도로 정비 및 부여사유, 부여방식 정비","90","20100630","20110303",남대문로4가 17-3대,"0","1111",북창동 108-16 대,세종대로12길,"4103188",7.00000000,189.00000000,"4","11140","3",숭례문북창,서울특별시 중구 세종대로12길 12 (남대문로4가)1522-3232,"37.561725","126.976838",
"20100419",국보 제1호 남대문의 명칭 인용,"10",Namdaemun-ro,"20101109","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030214904",명동2가 107-1대,"1","553",명동2가 105대,남대문로,"3101001",9.00000000,139.00000000,"3","11140","3",명동입구,서울특별시 중구 남대문로 68-1 (명동2가)1522-3232,"37.563319","126.982242",
"20100628",명동길을 중심으로 일련번호 부여,"10",Myeongdong 10-gil,"20100924","광역도로 정비 및 부여사유, 부여방식 정비","90","20100630","20110303",명동2가 33-1대,"0","358",충무로2가 65-6대,명동10길,"4103151",6.00000000,334.00000000,"4","11140","3",명동길,서울특별시 중구 명동10길 411522-3232,"37.5620695","126.9858669",
"20100628",서애로를 중심으로 일련번호 부여,"10",Seoae-ro 1-gil,"20101109","광역도로 정비 및 부여사유, 부여방식 정비","90","20100630","20110303",필동3가 19-8대,"1","1129",필동3가 19-6대,서애로1길,"4103183",2.00000000,33.00000000,"4","11140","3",동국대,서울특별시 중구 서애로 1길 111522-3232,"37.561542","126.998437",
"20100419",청계천의 수표다리 명칭 인용,"20",Supyo-ro,"20101109",기재내용정정,"71","20100422","20181107173838",서울특별시 중구 충무로3가 60-1 (퇴계로),"0","1527",서울특별시 종로구 관수동 130-7 (종로세무서 앞),수표로,"3005006",17.00000000,1350.00000000,"3","11140","2",중구저동,서울특별시 중구 수표로 34 (저동2가)1522-3232,"37.5643686","126.9903382",
"20100419",조선5대 궁궐의 하나인 창경궁 명칭 인용,"20",Changgyeonggung-ro,"20101109",기재내용정정,"71","20100422","20181107173905",서울특별시 중구 충무로5가 19-7 (퇴계로),"0","1529",서울특별시 성북구 성북동1가 50-3 (한성대입구 사거리),창경궁로,"3005008",25.00000000,3170.00000000,"3","11140","2",종로플레이스,서울특별시 종로구 창경궁로 120 (인의동)1522-3232,"37.57319","126.998309",
"20100419",한강변의 옛 지명인 동호 지명을 인용,"20",Dongho-ro,"20101109",기재내용정정,"71","20100422","20181107173739",서울특별시 성동구 옥수동 490-7(동호대교 북단),"0","1517",서울특별시 종로구 종로5가 182-4(종로),동호로,"3005001",35.00000000,3900.00000000,"3","11140","2",금호역,서울특별시 성동구 동호로 99 1522-3232,"37.5479939","127.0153343",
"20100419",행정구역명(상도동)을 이용하여 상도로 명명,"10",Sangdo-ro,"20141030",직권수정(속성변경),"99","20100422","20190423173830",대방동 400-1,"1","1802",상도동 산57-32,상도로,"3119005",8.00000000,32.00000000,"3","11590","3",숭실대입구역,서울특별시 동작구 상도로 354 (상도동)1522-3232,"37.4968346","126.9527123",
"20100419",행정구역명(상도동)을 이용하여 상도로 명명,"20",Sangdo-ro,"20141030",직권수정(속성변경),"99","20100422","20190423173803",대방동 400-1,"1","1803",상도동 산57-32,상도로,"3119005",10.00000000,45.00000000,"3","11590","3",숭실대입구역,서울특별시 동작구 상도로 354 (상도동)1522-3232,"37.4968346","126.9527123",
"20100419",행정구역명(상도동)을 이용하여 상도로 명명,"10",Sangdo-ro,"20141030",직권수정(속성변경),"99","20100422","20190423172830",대방동 400-1,"1","1804",상도동 산57-32,상도로,"3119005",8.00000000,41.00000000,"3","11590","3",숭실대입구역,서울특별시 동작구 상도로 354 (상도동)1522-3232,"37.4968346","126.9527123",
"20101116",동작대교의 상징적 이미지,"20",Dongjak-daero,"20141117",누락된부여일자 입력,"71","20101116","20181106091537",서울특별시 동작구 사당동 588-45,"0","168",서울특별시 용산구 용산동 6가 69-30,동작대로,"2005009",50.00000000,5071.00000000,"2","11590","2",이수역,서울특별시 서초구 동작대로 112 (방배동)1522-3232,"37.4864664","126.9827403",
"20100419",조선후기 실학자 정약용의 호 인용,"10",Dasan-ro,"20100902","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030214904",신당동 432-2743대,"1","1131",신당동 217-91대,다산로,"3101014",3.00000000,2800.00000000,"3","11140","2",약수역,서울특별시 중구 다산로 129 (신당동)1522-3232,"37.555437","127.0107253",
"20100419",조선시대 유학자 이황의 호 인용,"10",Toegye-ro,"20100903","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030214904",남대문로5가 541대,"1","1147",황학동 2494대,퇴계로,"3101011",5.00000000,91.00000000,"3","11140","3",명동남산,서울특별시 중구 퇴계로 132 (남산동3가)1522-3232,"37.560809","126.986397",
"20090701",행정구역 명칭 사용,"20",Gangnam-daero,"20201120",도로구간변경,"12","20090710","20201120152611",양재동 238-1,"0","3190",용산구 한남동 782,강남대로,"2102001",41.00000000,7820.00000000,"2","11170","2",몬테소리,서울특별시 서초구 강남대로 399 (서초동)1522-3232,"37.4982695","127.026865",
"20100605",서울 동부지역을 가로지르는 것을 의미,"10",Dongil-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100710","20141030221113",공릉동 678-7,"1","683",공릉동 678-1,동일로,"3000001",32.00000000,28595.00000000,"3","11350","1",묵동,서울특별시 중랑구 동일로 952 1522-3232,"37.615368","127.076633",
"20100514",조선 영조 14년에 도성 수비를 담당했던 어영청(御營廳)의 북둔(北屯)이 설치된 것에서 유래된 성북동의 동명을 인용하여 부여,"10",Seongbuk-ro,"20100910","광역도로 정비 및 부여사유, 부여방식 정비","90","20100610","20110309",성북동1가 50-1천,"1","3761",성북동 330-139대,성북로,"3107008",2.00000000,74.00000000,"3","11290","3",한성대입구역,서울특별시 성북구 성북로 11 (성북동1가)1522-3232,"37.589054","127.004839",
"20100605",서울 동부지역을 가로지르는 것을 의미,"10",Dongil-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100710","20141030221113",공릉동 678-7,"1","1585",공릉동 678-1,동일로,"3000001",10.00000000,28595.00000000,"3","11350","1",묵동,서울특별시 중랑구 동일로 952 1522-3232,"37.615368","127.076633",
"20100422",행정구역 명칭 인용,"20",Deungchon-ro,"20141117",누락된 부여일자 입력,"71","20100422","20181102130830",서울특별시 양천구 목동 807-13(국회대로),"0","214",서울특별시 강서구 등촌동 648-10(등촌삼거리),등촌로,"3005064",30.00000000,2400.00000000,"3","11470","2",화곡DT,서울특별시 강서구 등촌로 57 (화곡동)1522-3232,"37.535149","126.863232",
"20100422",노원의 중심을 관통하는 대표적인 도로로써 도로명 부여,"10",Nowon-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100610","20110228",공릉동 66-2,"1","843",상계동 699,노원로,"3110002",2.00000000,89.00000000,"3","11350","3",노원마들역,"서울특별시 노원구 노원로 569 (상계동, 임광아파트)1522-3232","37.660941","127.058008",
"20100419",조선시대 국가 주요 인재를 길러내기 위해 젊은 학자(한림학사)들이 독서하던 독서당이 있었다는 지역(옥수동)으로 역사성을 반영,"20",Dokseodang-ro,"20101101","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030215043",한남동 555-3철,"1","2065",한남동 60-13대,독서당로,"3005014",4.00000000,4400.00000000,"3","11170","2",한남동R,서울특별시 용산구 독서당로 94 (한남동)1522-3232,"37.53485","127.010919",
"20100419",외국인이 많아 관광특구로 지정된 기존명칭 사용,"20",Itaewon-ro,"20101102","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030215044",한강로1가 116-7대,"1","3054",한남동 산10-33 임,이태원로,"3102009",8.00000000,108.00000000,"3","11170","3",한강진역R,서울특별시 용산구 이태원로 252 (한남동)1522-3232,"37.537131","127.00098",
"20100419",조선후기 실학자 정약용의 호 인용,"10",Dasan-ro,"20181127",도로구간변경,"12","20100422","20181127163326",신당동 432-2743대,"1","400",신당동 217-91대,다산로,"3101014",3.00000000,2800.00000000,"3","11140","2",약수역,서울특별시 중구 다산로 129 (신당동)1522-3232,"37.555437","127.0107253",
"20100419",조선시대 유학자 이황의 호 인용,"10",Toegye-ro,"20100903","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030214904",남대문로5가 541대,"1","574",황학동 2494대,퇴계로,"3101011",4.00000000,58.00000000,"3","11140","3",명동남산,서울특별시 중구 퇴계로 132 (남산동3가)1522-3232,"37.560809","126.986397",
"20100513",육군사관학교의 다른 명칭인 화랑대(花郞臺)를 인용,"10",Hwarang-ro,"20141115",광역도로 정비,"90","20100520","20141115231727",월계동 42-9,"2","623",공릉동 26-43,화랑로,"3005046",11.00000000,8600.00000000,"3","11350","2",월곡역,"서울특별시 성북구 화랑로 76, 101-1호 (하월곡동)1522-3232","37.601718","127.040446",
"20100422",노원의 중심을 관통하는 대표적인 도로로써 도로명 부여,"10",Nowon-ro,,"광역도로 정비 및 부여사유, 부여방식 정비","90","20100610","20110228",공릉동 66-2,"1","1701",상계동 699,노원로,"3110002",7.00000000,75.00000000,"3","11350","3",노원마들역,"서울특별시 노원구 노원로 569 (상계동, 임광아파트)1522-3232","37.660941","127.058008",
"20100419",양천에 놓인 오목교 명칭 인용,"20",Omok-ro,"20141030",기재내용정정,"71","20100422","20181106095324",서울특별시 양천구 신월동524-1(남부순환로),"1","258",서울특별시 영등포구 양평동3가 489 (오목교 동측),오목로,"3114014",7.00000000,3800.00000000,"3","11470","2",목동트라팰리스,서울특별시 양천구 오목로 299 (목동)1522-3232,"37.5255","126.8702",
"20100419",청계천을 따라 조성된 도로의 특성을 반영하여 청계천 명칭을 인용,"10",Cheonggyecheon-ro,"20120120",기재내용정정,"71","20100422","20181107173911",서울특별시 종로구 세종로 139(동아미디어센터),"1","1627",서울특별시 동대문구 답십리동 463-13(신답초등학교),청계천로,"3100021",2.00000000,5900.00000000,"3","11140","2",황학캐슬,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아1522-3232,"37.57124","127.022905",
"20100618",기존도로명(행정구역 명칭 이용),"20",Ichon-ro,"20101102","광역도로 정비 및 부여사유, 부여방식 정비","90","20100618","20110412",한강로3가 16-70천,"1","3061",서빙고동 271-105 대,이촌로,"3102008",9.00000000,639.00000000,"3","11170","3",동부이촌동,서울특별시 용산구 이촌로 198 (이촌동)1522-3232,"37.52111","126.96905",
"20100419",역사적인 인물 김구의 호 인용,"20",Baekbeom-ro,"20101102","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030215042",효창동 1268대,"1","1157",한강로1가 257-11대,백범로,"3005016",4.00000000,4150.00000000,"3","11170","2",용산리첸시아,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)1522-3232","37.538571","126.967409",
"20100419",양천에 놓인 오목교 명칭 인용,"20",Omok-ro,"20141030",기재내용정정,"71","20100422","20181106095324",서울특별시 양천구 신월동524-1(남부순환로),"1","630",서울특별시 영등포구 양평동3가 489 (오목교 동측),오목로,"3114014",9.00000000,3800.00000000,"3","11470","2",목동트라팰리스,서울특별시 양천구 오목로 299 (목동)1522-3232,"37.5255","126.8702",
"20100419",외국인이 많아 관광특구로 지정된 기존명칭 사용,"20",Itaewon-ro,"20101102","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030215044",한강로1가 116-7대,"2","1927",한남동 산10-33 임,이태원로,"3102009",6.00000000,45.00000000,"3","11170","3",한강진역R,서울특별시 용산구 이태원로 252 (한남동)1522-3232,"37.537131","127.00098",
"20100315",화곡동 명칭 사용,"20",Hwagok-ro,"20141117",기재내용정정,"71","20100315","20181105144653",서울특별시 양천구 신월동 39-1 (양원초등학교 앞),"1","687",서울특별시 마포구 합정동 496-155(가양대교 북단),화곡로,"3005069",2.00000000,6024.00000000,"3","11470","2",강서구청사거리,"서울특별시 강서구 화곡로 350 (화곡동), 104/105/106/107호1522-3232","37.5549266","126.8523133",
"20100419",외국인이 많아 관광특구로 지정된 기존명칭 사용,"20",Itaewon-ro,"20101102","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030215044",한강로1가 116-7대,"1","246",한남동 산10-33 임,이태원로,"3102009",6.00000000,53.00000000,"3","11170","3",한강진역R,서울특별시 용산구 이태원로 252 (한남동)1522-3232,"37.537131","127.00098",
"20100419",조선후기 실학자 정약용의 호 인용,"10",Dasan-ro,"20100902","광역도로 정비 및 부여사유, 부여방식 정비","90","20100422","20141030214904",신당동 432-2743대,"1","369",신당동 217-91대,다산로,"3101014",4.00000000,2800.00000000,"3","11140","2",약수역,서울특별시 중구 다산로 129 (신당동)1522-3232,"37.555437","127.0107253",
